Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
1938,Sholapur,Dudhani,Maize,Other,FAQ,1300,1300,1300,19-May-17
1939,Sholapur,Dudhani,Maize,Other,FAQ,1300,1370,1370,18-May-17
1940,Sholapur,Dudhani,Maize,Other,FAQ,1100,1200,1200,17-May-17
1941,Sholapur,Dudhani,Maize,Other,FAQ,1105,1275,1275,11-May-17
1942,Sholapur,Dudhani,Maize,Other,FAQ,1250,1285,1285,10-May-17
1943,Sholapur,Dudhani,Maize,Other,FAQ,1300,1300,1300,9-May-17
1944,Sholapur,Dudhani,Maize,Other,FAQ,1100,1270,1270,6-May-17
1945,Sholapur,Dudhani,Maize,Other,FAQ,1300,1300,1300,5-May-17
1946,Sholapur,Dudhani,Maize,Other,FAQ,1305,1310,1310,4-May-17
1947,Sholapur,Dudhani,Maize,Other,FAQ,1340,1340,1340,3-May-17
1948,Sholapur,Dudhani,Maize,Other,FAQ,1200,1355,1275,29-Apr-17
1949,Sholapur,Dudhani,Maize,Other,FAQ,1250,1355,1345,27-Apr-17
1950,Sholapur,Dudhani,Maize,Other,FAQ,1150,1350,1350,25-Apr-17
1951,Sholapur,Dudhani,Maize,Other,FAQ,1250,1375,1300,24-Apr-17
1952,Sholapur,Dudhani,Maize,Other,FAQ,1330,1390,1390,22-Apr-17
1953,Sholapur,Dudhani,Maize,Other,FAQ,1350,1360,1360,18-Apr-17
1954,Sholapur,Dudhani,Maize,Other,FAQ,1275,1305,1305,11-Apr-17
1955,Sholapur,Dudhani,Maize,Other,FAQ,1340,1340,1340,4-Apr-17
1956,Sholapur,Dudhani,Maize,Other,FAQ,1190,1285,1285,3-Apr-17
1957,Sholapur,Dudhani,Maize,Other,FAQ,1300,1300,1300,22-Mar-17
1958,Sholapur,Dudhani,Maize,Other,FAQ,1200,1290,1270,20-Mar-17
1959,Sholapur,Dudhani,Maize,Other,FAQ,1295,1300,1300,18-Mar-17
1960,Sholapur,Dudhani,Maize,Other,FAQ,1330,1330,1330,10-Mar-17
1961,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,9-Mar-17
1962,Sholapur,Dudhani,Maize,Other,FAQ,1355,1355,1355,8-Mar-17
1963,Sholapur,Dudhani,Maize,Other,FAQ,1300,1350,1350,3-Mar-17
1964,Sholapur,Dudhani,Maize,Other,FAQ,1300,1305,1305,2-Mar-17
1965,Sholapur,Dudhani,Maize,Other,FAQ,1250,1250,1250,10-Feb-17
1966,Sholapur,Dudhani,Maize,Other,FAQ,1260,1350,1350,9-Feb-17
1967,Sholapur,Dudhani,Maize,Other,FAQ,1250,1290,1290,4-Feb-17
1968,Sholapur,Dudhani,Maize,Other,FAQ,1260,1305,1290,3-Feb-17
1969,Sholapur,Dudhani,Maize,Other,FAQ,1265,1265,1265,30-Jan-17
1970,Sholapur,Dudhani,Maize,Other,FAQ,1250,1280,1280,9-Jan-17
1971,Sholapur,Dudhani,Maize,Other,FAQ,1300,1300,1300,7-Jan-17
1972,Sholapur,Dudhani,Maize,Other,FAQ,1275,1275,1275,6-Jan-17
1973,Sholapur,Dudhani,Maize,Other,FAQ,1230,1250,1250,5-Jan-17
1974,Sholapur,Dudhani,Maize,Other,FAQ,1240,1250,1250,3-Jan-17
1975,Sholapur,Dudhani,Maize,Other,FAQ,1250,1250,1250,2-Jan-17
1976,Sholapur,Dudhani,Maize,Other,FAQ,1220,1220,1220,30-Dec-16
1977,Sholapur,Dudhani,Maize,Other,FAQ,1175,1175,1175,26-Dec-16
1978,Sholapur,Dudhani,Maize,Other,FAQ,1175,1175,1175,24-Dec-16
1979,Sholapur,Dudhani,Maize,Other,FAQ,1200,1200,1200,20-Dec-16
1980,Sholapur,Dudhani,Maize,Other,FAQ,1135,1200,1175,19-Dec-16
1981,Sholapur,Dudhani,Maize,Other,FAQ,1100,1230,1225,17-Dec-16
1982,Sholapur,Dudhani,Maize,Other,FAQ,1120,1315,1245,16-Dec-16
1983,Sholapur,Dudhani,Maize,Other,FAQ,1275,1275,1275,15-Dec-16
1984,Sholapur,Dudhani,Maize,Other,FAQ,1100,1100,1100,13-Dec-16
1985,Sholapur,Dudhani,Maize,Other,FAQ,1145,1265,1250,10-Dec-16
1986,Sholapur,Dudhani,Maize,Other,FAQ,1235,1235,1235,9-Dec-16
1987,Sholapur,Dudhani,Maize,Other,FAQ,1220,1220,1220,8-Dec-16
1988,Sholapur,Dudhani,Maize,Other,FAQ,1220,1270,1235,7-Dec-16
1989,Sholapur,Dudhani,Maize,Other,FAQ,1250,1250,1250,6-Dec-16
1990,Sholapur,Dudhani,Maize,Other,FAQ,1250,1285,1260,5-Dec-16
1991,Sholapur,Dudhani,Maize,Other,FAQ,1250,1280,1260,3-Dec-16
1992,Sholapur,Dudhani,Maize,Other,FAQ,1045,1290,1240,2-Dec-16
1993,Sholapur,Dudhani,Maize,Other,FAQ,1100,1275,1250,1-Dec-16
1994,Sholapur,Dudhani,Maize,Other,FAQ,1100,1290,1250,30-Nov-16
1995,Sholapur,Dudhani,Maize,Other,FAQ,1200,1230,1210,8-Nov-16
1996,Sholapur,Dudhani,Maize,Other,FAQ,1235,1285,1250,7-Nov-16
1997,Sholapur,Dudhani,Maize,Other,FAQ,1235,1260,1245,5-Nov-16
1998,Sholapur,Dudhani,Maize,Other,FAQ,1075,1145,1145,4-Nov-16
1999,Sholapur,Dudhani,Maize,Other,FAQ,1120,1200,1200,3-Nov-16
2000,Sholapur,Dudhani,Maize,Other,FAQ,1225,1230,1230,2-Nov-16
2001,Sholapur,Dudhani,Maize,Other,FAQ,1100,1225,1180,1-Nov-16
2002,Sholapur,Dudhani,Maize,Other,FAQ,1095,1255,1235,31-Oct-16
2003,Sholapur,Dudhani,Maize,Other,FAQ,985,1240,1180,25-Oct-16
2004,Sholapur,Dudhani,Maize,Other,FAQ,1230,1365,1325,22-Oct-16
2005,Sholapur,Dudhani,Maize,Other,FAQ,1200,1325,1325,21-Oct-16
2006,Sholapur,Dudhani,Maize,Other,FAQ,1190,1280,1200,20-Oct-16
2007,Sholapur,Dudhani,Maize,Other,FAQ,1225,1400,1330,19-Oct-16
2008,Sholapur,Dudhani,Maize,Other,FAQ,1400,1600,1600,8-Oct-16
2009,Sholapur,Dudhani,Maize,Other,FAQ,1445,1445,1445,6-Sep-16
2010,Sholapur,Dudhani,Maize,Other,FAQ,1525,1525,1525,18-Aug-16
2011,Sholapur,Dudhani,Maize,Other,FAQ,1480,1480,1480,17-Aug-16
2012,Sholapur,Dudhani,Maize,Other,FAQ,1700,1700,1700,27-Jun-16
2013,Sholapur,Dudhani,Maize,Other,FAQ,1450,1450,1450,17-Jun-16
2014,Sholapur,Dudhani,Maize,Other,FAQ,1600,1600,1600,11-Jun-16
2015,Sholapur,Dudhani,Maize,Other,FAQ,1470,1570,1570,10-May-16
2016,Sholapur,Dudhani,Maize,Other,FAQ,1550,1550,1550,4-May-16
2017,Sholapur,Dudhani,Maize,Other,FAQ,1550,1550,1550,28-Apr-16
2018,Sholapur,Dudhani,Maize,Other,FAQ,1605,1605,1605,26-Apr-16
2019,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,16-Apr-16
2020,Sholapur,Dudhani,Maize,Other,FAQ,1465,1530,1530,13-Apr-16
2021,Sholapur,Dudhani,Maize,Other,FAQ,1345,1345,1345,5-Apr-16
2022,Sholapur,Dudhani,Maize,Other,FAQ,1500,1500,1500,18-Mar-16
2023,Sholapur,Dudhani,Maize,Other,FAQ,1515,1515,1515,15-Mar-16
2024,Sholapur,Dudhani,Maize,Other,FAQ,1475,1475,1475,9-Mar-16
2025,Sholapur,Dudhani,Maize,Other,FAQ,1400,1545,1545,5-Feb-16
2026,Sholapur,Dudhani,Maize,Other,FAQ,1370,1550,1550,4-Feb-16
2027,Sholapur,Dudhani,Maize,Other,FAQ,1450,1450,1450,3-Feb-16
2028,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,1-Feb-16
2029,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,30-Jan-16
2030,Sholapur,Dudhani,Maize,Other,FAQ,1555,1555,1555,29-Jan-16
2031,Sholapur,Dudhani,Maize,Other,FAQ,1430,1430,1430,28-Jan-16
2032,Sholapur,Dudhani,Maize,Other,FAQ,1430,1450,1445,25-Jan-16
2033,Sholapur,Dudhani,Maize,Other,FAQ,1385,1385,1385,22-Jan-16
2034,Sholapur,Dudhani,Maize,Other,FAQ,1380,1560,1560,6-Jan-16
2035,Sholapur,Dudhani,Maize,Other,FAQ,1565,1565,1565,5-Jan-16
2036,Sholapur,Dudhani,Maize,Other,FAQ,1440,1440,1440,2-Jan-16
2037,Sholapur,Dudhani,Maize,Other,FAQ,1350,1525,1525,31-Dec-15
2038,Sholapur,Dudhani,Maize,Other,FAQ,1500,1500,1500,30-Dec-15
2039,Sholapur,Dudhani,Maize,Other,FAQ,1475,1590,1520,28-Dec-15
2040,Sholapur,Dudhani,Maize,Other,FAQ,1385,1385,1385,26-Dec-15
2041,Sholapur,Dudhani,Maize,Other,FAQ,1380,1535,1535,24-Dec-15
2042,Sholapur,Dudhani,Maize,Other,FAQ,1550,1550,1550,22-Dec-15
2043,Sholapur,Dudhani,Maize,Other,FAQ,1500,1605,1605,21-Dec-15
2044,Sholapur,Dudhani,Maize,Other,FAQ,1435,1435,1435,19-Dec-15
2045,Sholapur,Dudhani,Maize,Other,FAQ,1510,1595,1525,17-Dec-15
2046,Sholapur,Dudhani,Maize,Other,FAQ,1595,1600,1600,16-Dec-15
2047,Sholapur,Dudhani,Maize,Other,FAQ,1475,1550,1535,14-Dec-15
2048,Sholapur,Dudhani,Maize,Other,FAQ,1560,1560,1560,10-Dec-15
2049,Sholapur,Dudhani,Maize,Other,FAQ,1475,1550,1490,8-Dec-15
2050,Sholapur,Dudhani,Maize,Other,FAQ,1500,1500,1500,2-Dec-15
2051,Sholapur,Dudhani,Maize,Other,FAQ,1570,1570,1570,19-Nov-15
2052,Sholapur,Dudhani,Maize,Other,FAQ,1550,1550,1550,17-Nov-15
2053,Sholapur,Dudhani,Maize,Other,FAQ,1470,1470,1470,2-Nov-15
2054,Sholapur,Dudhani,Maize,Other,FAQ,1380,1380,1380,26-Oct-15
2055,Sholapur,Dudhani,Maize,Other,FAQ,1390,1390,1390,24-Oct-15
2056,Sholapur,Dudhani,Maize,Other,FAQ,1520,1520,1520,23-Oct-15
2057,Sholapur,Dudhani,Maize,Other,FAQ,1400,1475,1475,20-Oct-15
2058,Sholapur,Dudhani,Maize,Other,FAQ,1430,1480,1480,16-Oct-15
2059,Sholapur,Dudhani,Maize,Other,FAQ,1555,1555,1555,26-Sep-15
2060,Sholapur,Dudhani,Maize,Other,FAQ,1350,1350,1350,17-Jul-15
2061,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,14-Jul-15
2062,Sholapur,Dudhani,Maize,Other,FAQ,1340,1340,1340,10-Jun-15
2063,Sholapur,Dudhani,Maize,Other,FAQ,1325,1325,1325,1-Jun-15
2064,Sholapur,Dudhani,Maize,Other,FAQ,1310,1310,1310,25-Apr-15
2065,Sholapur,Dudhani,Maize,Other,FAQ,1350,1350,1350,15-Sep-14
2066,Sholapur,Dudhani,Maize,Other,FAQ,1310,1310,1310,12-Sep-14
2067,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,5-Sep-14
2068,Sholapur,Dudhani,Maize,Other,FAQ,1425,1425,1425,4-Sep-14
2069,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,29-Aug-14
2070,Sholapur,Dudhani,Maize,Other,FAQ,1400,1400,1400,22-Aug-14
2071,Sholapur,Dudhani,Maize,Other,FAQ,1500,1500,1500,14-Aug-14
2072,Sholapur,Dudhani,Maize,Other,FAQ,1485,1510,1510,9-Aug-14
2073,Sholapur,Dudhani,Maize,Other,FAQ,1330,1330,1330,4-Oct-13
2074,Sholapur,Dudhani,Maize,Other,FAQ,1400,1425,1425,2-Oct-13
2075,Sholapur,Dudhani,Maize,Other,FAQ,1400,1401,1401,30-Sep-13
2076,Sholapur,Dudhani,Maize,Other,FAQ,1464,1464,1464,28-Sep-13
2077,Sholapur,Dudhani,Maize,Other,FAQ,1465,1465,1465,27-Sep-13
2078,Sholapur,Dudhani,Maize,Other,FAQ,1500,1500,1500,26-Sep-13
2079,Sholapur,Dudhani,Maize,Other,FAQ,1513,1513,1513,25-Sep-13
2080,Sholapur,Dudhani,Maize,Other,FAQ,1456,1456,1456,20-Sep-13
2081,Sholapur,Dudhani,Maize,Other,FAQ,1350,1411,1411,4-Sep-13
2082,Sholapur,Dudhani,Maize,Other,FAQ,1350,1350,1350,21-Aug-13
2083,Sholapur,Dudhani,Maize,Other,FAQ,1325,1482,1450,1-Aug-13
2084,Sholapur,Dudhani,Maize,Other,FAQ,1345,1400,1400,30-Jul-13
2085,Sholapur,Dudhani,Maize,Yellow,FAQ,1300,1400,1400,26-Mar-13
2086,Sholapur,Dudhani,Maize,Yellow,FAQ,1100,1301,1271,25-Mar-13
2087,Sholapur,Dudhani,Maize,Yellow,FAQ,1000,1320,1300,22-Mar-13
2088,Sholapur,Dudhani,Maize,Yellow,FAQ,1275,1275,1275,21-Mar-13
2089,Sholapur,Dudhani,Maize,Yellow,FAQ,1250,1250,1250,26-Feb-13
2090,Sholapur,Dudhani,Maize,Yellow,FAQ,1170,1266,1240,7-Feb-13
2091,Sholapur,Dudhani,Maize,Yellow,FAQ,1234,1280,1267,6-Feb-13
2092,Sholapur,Dudhani,Maize,Yellow,FAQ,1180,1269,1200,5-Feb-13
2093,Sholapur,Dudhani,Maize,Yellow,FAQ,1218,1273,1260,4-Feb-13
2094,Sholapur,Dudhani,Maize,Yellow,FAQ,1100,1281,1225,2-Feb-13
2095,Sholapur,Dudhani,Maize,Yellow,FAQ,1085,1300,1275,1-Feb-13
2096,Sholapur,Dudhani,Maize,Yellow,FAQ,1250,1348,1299,30-Jan-13
2097,Sholapur,Dudhani,Maize,Yellow,FAQ,1126,1369,1271,29-Jan-13
2098,Sholapur,Dudhani,Maize,Yellow,FAQ,1050,1356,1270,28-Jan-13
2099,Sholapur,Dudhani,Maize,Yellow,FAQ,1270,1324,1300,1-Jan-13
2100,Sholapur,Dudhani,Maize,Yellow,FAQ,1200,1321,1286,31-Dec-12
2101,Sholapur,Dudhani,Maize,Yellow,FAQ,1249,1298,1268,29-Dec-12
2102,Sholapur,Dudhani,Maize,Yellow,FAQ,1141,1290,1200,28-Dec-12
2103,Sholapur,Dudhani,Maize,Yellow,FAQ,1199,1312,1287,25-Dec-12
2104,Sholapur,Dudhani,Maize,Yellow,FAQ,1135,1300,1250,22-Dec-12
2105,Sholapur,Dudhani,Maize,Yellow,FAQ,1150,1375,1285,21-Dec-12
2106,Sholapur,Dudhani,Maize,Yellow,FAQ,1174,1321,1275,19-Dec-12
2107,Sholapur,Dudhani,Maize,Yellow,FAQ,1125,1313,1271,18-Dec-12
2108,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1156,1318,1299,17-Dec-12
2109,Sholapur,Dudhani,Maize,Other,FAQ,1150,1321,1275,15-Dec-12
2110,Sholapur,Dudhani,Maize,Other,FAQ,1208,1299,1299,14-Dec-12
2111,Sholapur,Dudhani,Maize,Other,FAQ,1111,1337,1300,13-Dec-12
2112,Sholapur,Dudhani,Maize,Other,FAQ,1150,1354,1300,12-Dec-12
2113,Sholapur,Dudhani,Maize,Other,FAQ,1100,1350,1275,10-Dec-12
2114,Sholapur,Dudhani,Maize,Other,FAQ,1200,1322,1271,8-Dec-12
2115,Sholapur,Dudhani,Maize,Other,FAQ,1170,1330,1275,7-Dec-12
2116,Sholapur,Dudhani,Maize,Other,FAQ,1050,1320,1191,6-Dec-12
2117,Sholapur,Dudhani,Maize,Other,FAQ,1100,1347,1264,4-Dec-12
2118,Sholapur,Dudhani,Maize,Other,FAQ,1100,1270,1220,3-Dec-12
2119,Sholapur,Dudhani,Maize,Other,FAQ,1100,1290,1189,1-Dec-12
2120,Sholapur,Dudhani,Maize,Other,FAQ,900,1303,1250,30-Nov-12
2121,Sholapur,Dudhani,Maize,Other,FAQ,1000,1343,1268,29-Nov-12
2122,Sholapur,Dudhani,Maize,Other,FAQ,1090,1371,1365,26-Nov-12
2123,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1030,1347,1288,23-Nov-12
2124,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1150,1300,1221,22-Nov-12
2125,Sholapur,Dudhani,Maize,Deshi Red,FAQ,900,1265,1191,21-Nov-12
2126,Sholapur,Dudhani,Maize,Deshi Red,FAQ,900,1270,1218,20-Nov-12
2127,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1125,1253,1200,19-Nov-12
2128,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1160,1243,1190,17-Nov-12
2129,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1000,1236,1170,16-Nov-12
2130,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1050,1219,1189,15-Nov-12
2131,Sholapur,Dudhani,Maize,Deshi Red,FAQ,981,1236,1150,14-Nov-12
2132,Sholapur,Dudhani,Maize,Deshi Red,FAQ,989,1200,1170,9-Nov-12
2133,Sholapur,Dudhani,Maize,Deshi Red,FAQ,850,1200,1186,8-Nov-12
2134,Sholapur,Dudhani,Maize,Deshi Red,FAQ,900,1210,1188,7-Nov-12
2135,Sholapur,Dudhani,Maize,Deshi Red,FAQ,850,1200,1109,6-Nov-12
2136,Sholapur,Dudhani,Maize,Deshi Red,FAQ,900,1188,1100,5-Nov-12
2137,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1000,1182,1136,3-Nov-12
2138,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1076,1240,1188,30-Oct-12
2139,Sholapur,Dudhani,Maize,Deshi Red,FAQ,900,1390,1200,29-Oct-12
2140,Sholapur,Dudhani,Maize,Deshi Red,FAQ,916,1166,1100,27-Oct-12
2141,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1100,1200,1190,20-Oct-12
2142,Sholapur,Dudhani,Maize,Deshi Red,FAQ,1000,1189,1150,18-Oct-12
