Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
2889,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1252,1611,1499,12-Jan-11
2890,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1300,1600,1400,10-Jan-11
2891,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1500,1500,1500,08-Jan-11
2892,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1519,1560,1560,05-Jan-11
2893,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1477,1500,1491,30-Dec-10
2894,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1350,1350,1350,27-Dec-10
2895,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1512,1515,1512,23-Dec-10
2896,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1400,1400,1400,22-Dec-10
2897,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1349,1500,1500,21-Dec-10
2898,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1200,1200,1200,18-Dec-10
2899,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1270,1270,1270,16-Dec-10
2900,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1600,1600,1600,15-Dec-10
2901,Sholapur,Pandharpur,Wheat,Other,FAQ,1230,1230,1230,09-Dec-10
2902,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1400,1616,1400,08-Dec-10
2903,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1380,1380,1380,02-Dec-10
2904,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1240,1240,1240,29-Nov-10
2905,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1401,1401,1401,25-Nov-10
2906,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1150,1351,1320,20-Nov-10
2907,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1251,1251,1251,01-Nov-10
2908,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1111,1230,1230,30-Oct-10
2909,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1325,1325,1325,29-Oct-10
2910,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1151,1401,1351,28-Oct-10
2911,Sholapur,Pandharpur,Wheat,Other,FAQ,1221,1300,1221,26-Oct-10
2912,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1204,1216,1204,23-Oct-10
2913,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1240,1250,1240,21-Oct-10
2914,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1141,1461,1141,19-Oct-10
2915,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1390,1390,1390,13-Oct-10
2916,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1250,1420,1420,11-Oct-10
2917,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1480,1500,1500,07-Oct-10
2918,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1200,1400,1300,01-Oct-10
2919,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1215,1500,1500,29-Sep-10
2920,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,1175,1175,1175,27-Sep-10
2921,Sholapur,Sangola,Wheat,Other,FAQ,1500,1500,1500,02-Jul-12
2922,Sholapur,Sangola,Wheat,Other,FAQ,1400,1400,1400,26-Jun-12
2923,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,10-Oct-11
2924,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,19-Sep-11
2925,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,08-Aug-11
2926,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,01-Aug-11
2927,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,18-Jul-11
2928,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,11-Jul-11
2929,Sholapur,Sangola,Wheat,Other,FAQ,1500,1500,1500,04-Jul-11
2930,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,27-Jun-11
2931,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,20-Jun-11
2932,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,13-Jun-11
2933,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,06-Jun-11
2934,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,30-May-11
2935,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,23-May-11
2936,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,16-May-11
2937,Sholapur,Sangola,Wheat,Other,FAQ,1800,1800,1800,09-May-11
2938,Sholapur,Sangola,Wheat,Other,FAQ,1800,1800,1800,25-Apr-11
2939,Sholapur,Sangola,Wheat,Other,FAQ,1400,1400,1400,04-Apr-11
2940,Sholapur,Sangola,Wheat,Other,FAQ,1300,1300,1300,21-Mar-11
2941,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,14-Mar-11
2942,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,07-Feb-11
2943,Sholapur,Sangola,Wheat,Other,FAQ,1800,1800,1800,31-Jan-11
2944,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,03-Jan-11
2945,Sholapur,Sangola,Wheat,Other,FAQ,1700,1700,1700,14-Dec-10
2946,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,06-Dec-10
2947,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,29-Nov-10
2948,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,23-Nov-10
2949,Sholapur,Sangola,Wheat,Other,FAQ,1400,1400,1400,16-Nov-10
2950,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,08-Nov-10
2951,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,01-Nov-10
2952,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,18-Oct-10
2953,Sholapur,Sangola,Wheat,Other,FAQ,1600,1600,1600,30-Sep-10
2954,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2795,2445,01-Mar-19
2955,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2800,2450,28-Feb-19
2956,Sholapur,Solapur,Wheat,Sharbati,FAQ,2340,2805,2445,27-Feb-19
2957,Sholapur,Solapur,Wheat,Sharbati,FAQ,2345,2800,2440,26-Feb-19
2958,Sholapur,Solapur,Wheat,Sharbati,FAQ,2340,2800,2445,25-Feb-19
2959,Sholapur,Solapur,Wheat,Sharbati,FAQ,8000,8000,8000,23-Feb-19
2960,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2825,2450,22-Feb-19
2961,Sholapur,Solapur,Wheat,Sharbati,FAQ,2385,2860,2495,21-Feb-19
2962,Sholapur,Solapur,Wheat,Sharbati,FAQ,2390,2865,2500,20-Feb-19
2963,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2870,2505,18-Feb-19
2964,Sholapur,Solapur,Wheat,Sharbati,FAQ,2390,2865,2500,16-Feb-19
2965,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2875,2505,15-Feb-19
2966,Sholapur,Solapur,Wheat,Sharbati,FAQ,2405,2875,2500,13-Feb-19
2967,Sholapur,Solapur,Wheat,Sharbati,FAQ,2390,2885,2505,12-Feb-19
2968,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2890,2510,11-Feb-19
2969,Sholapur,Solapur,Wheat,Sharbati,FAQ,2480,2900,2515,09-Feb-19
2970,Sholapur,Solapur,Wheat,Sharbati,FAQ,2425,2980,2510,08-Feb-19
2971,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2905,2515,07-Feb-19
2972,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2910,2520,06-Feb-19
2973,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2920,2560,05-Feb-19
2974,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2915,2555,04-Feb-19
2975,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2920,2550,02-Feb-19
2976,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2925,2550,01-Feb-19
2977,Sholapur,Solapur,Wheat,Sharbati,FAQ,2440,2930,2560,31-Jan-19
2978,Sholapur,Solapur,Wheat,Sharbati,FAQ,2435,2925,2565,30-Jan-19
2979,Sholapur,Solapur,Wheat,Sharbati,FAQ,2430,2930,2560,29-Jan-19
2980,Sholapur,Solapur,Wheat,Sharbati,FAQ,2425,2925,2560,28-Jan-19
2981,Sholapur,Solapur,Wheat,Sharbati,FAQ,2420,2930,2565,25-Jan-19
2982,Sholapur,Solapur,Wheat,Sharbati,FAQ,2415,2925,2560,24-Jan-19
2983,Sholapur,Solapur,Wheat,Sharbati,FAQ,2410,2920,2560,23-Jan-19
2984,Sholapur,Solapur,Wheat,Sharbati,FAQ,2420,2915,2560,22-Jan-19
2985,Sholapur,Solapur,Wheat,Sharbati,FAQ,2425,2905,2555,21-Jan-19
2986,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2910,2560,19-Jan-19
2987,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2930,2565,18-Jan-19
2988,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2925,2560,17-Jan-19
2989,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2900,2550,16-Jan-19
2990,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2910,2557,12-Jan-19
2991,Sholapur,Solapur,Wheat,Sharbati,FAQ,2470,2900,2550,11-Jan-19
2992,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2905,2555,10-Jan-19
2993,Sholapur,Solapur,Wheat,Sharbati,FAQ,2435,2900,2550,09-Jan-19
2994,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2895,2455,08-Jan-19
2995,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2885,2450,07-Jan-19
2996,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2865,2445,04-Jan-19
2997,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2860,2440,03-Jan-19
2998,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2865,2445,02-Jan-19
2999,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,5600,3310,01-Jan-19
3000,Sholapur,Solapur,Wheat,Sharbati,FAQ,2275,2875,2430,31-Dec-18
3001,Sholapur,Solapur,Wheat,Sharbati,FAQ,2280,2880,2440,29-Dec-18
3002,Sholapur,Solapur,Wheat,Sharbati,FAQ,2295,2860,2415,28-Dec-18
3003,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2870,2450,27-Dec-18
3004,Sholapur,Solapur,Wheat,Sharbati,FAQ,2320,2875,2460,26-Dec-18
3005,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2880,2465,25-Dec-18
3006,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2885,2470,24-Dec-18
3007,Sholapur,Solapur,Wheat,Sharbati,FAQ,2390,2890,2480,22-Dec-18
3008,Sholapur,Solapur,Wheat,Sharbati,FAQ,2200,2900,2490,21-Dec-18
3009,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2905,2500,20-Dec-18
3010,Sholapur,Solapur,Wheat,Sharbati,FAQ,2435,2915,2505,19-Dec-18
3011,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2900,2510,18-Dec-18
3012,Sholapur,Solapur,Wheat,Sharbati,FAQ,2475,2905,2515,17-Dec-18
3013,Sholapur,Solapur,Wheat,Sharbati,FAQ,2480,2920,2520,15-Dec-18
3014,Sholapur,Solapur,Wheat,Sharbati,FAQ,2485,2915,2515,14-Dec-18
3015,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2610,2515,13-Dec-18
3016,Sholapur,Solapur,Wheat,Sharbati,FAQ,2480,2900,2510,12-Dec-18
3017,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2905,2520,11-Dec-18
3018,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2900,2515,10-Dec-18
3019,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2910,2530,08-Dec-18
3020,Sholapur,Solapur,Wheat,Sharbati,FAQ,2505,2915,2535,07-Dec-18
3021,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2910,2540,06-Dec-18
3022,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2900,2535,05-Dec-18
3023,Sholapur,Solapur,Wheat,Sharbati,FAQ,2505,2905,2540,04-Dec-18
3024,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2910,2555,03-Dec-18
3025,Sholapur,Solapur,Wheat,Sharbati,FAQ,2510,2900,2550,01-Dec-18
3026,Sholapur,Solapur,Wheat,Sharbati,FAQ,2520,2925,2545,30-Nov-18
3027,Sholapur,Solapur,Wheat,Sharbati,FAQ,2515,2925,2550,29-Nov-18
3028,Sholapur,Solapur,Wheat,Sharbati,FAQ,2510,2920,2545,28-Nov-18
3029,Sholapur,Solapur,Wheat,Sharbati,FAQ,2510,2930,2550,27-Nov-18
3030,Sholapur,Solapur,Wheat,Sharbati,FAQ,2505,2925,2545,26-Nov-18
3031,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2920,2550,24-Nov-18
3032,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2915,2520,23-Nov-18
3033,Sholapur,Solapur,Wheat,Sharbati,FAQ,2495,2920,2525,22-Nov-18
3034,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2915,2520,20-Nov-18
3035,Sholapur,Solapur,Wheat,Sharbati,FAQ,2495,2910,2515,19-Nov-18
3036,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2915,2520,17-Nov-18
3037,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2905,2510,16-Nov-18
3038,Sholapur,Solapur,Wheat,Sharbati,FAQ,2490,2900,2515,15-Nov-18
3039,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2905,2510,14-Nov-18
3040,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2910,2505,13-Nov-18
3041,Sholapur,Solapur,Wheat,Sharbati,FAQ,2500,2900,2515,12-Nov-18
3042,Sholapur,Solapur,Wheat,Sharbati,FAQ,2440,2895,2510,10-Nov-18
3043,Sholapur,Solapur,Wheat,Sharbati,FAQ,2460,2890,2515,08-Nov-18
3044,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2895,2520,05-Nov-18
3045,Sholapur,Solapur,Wheat,Sharbati,FAQ,2445,2900,2520,03-Nov-18
3046,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2880,2515,02-Nov-18
3047,Sholapur,Solapur,Wheat,Sharbati,FAQ,2440,2875,2510,01-Nov-18
3048,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2870,2510,31-Oct-18
3049,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2875,2515,30-Oct-18
3050,Sholapur,Solapur,Wheat,Sharbati,FAQ,2460,2880,2520,29-Oct-18
3051,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2890,2525,27-Oct-18
3052,Sholapur,Solapur,Wheat,Sharbati,FAQ,2470,2900,2530,26-Oct-18
3053,Sholapur,Solapur,Wheat,Sharbati,FAQ,2455,2900,2530,25-Oct-18
3054,Sholapur,Solapur,Wheat,Sharbati,FAQ,2450,2890,2535,24-Oct-18
3055,Sholapur,Solapur,Wheat,Sharbati,FAQ,2425,2895,2530,23-Oct-18
3056,Sholapur,Solapur,Wheat,Sharbati,FAQ,2415,2905,2525,22-Oct-18
3057,Sholapur,Solapur,Wheat,Sharbati,FAQ,2410,2900,2515,20-Oct-18
3058,Sholapur,Solapur,Wheat,Sharbati,FAQ,2405,2985,2510,19-Oct-18
3059,Sholapur,Solapur,Wheat,Sharbati,FAQ,2405,2900,2510,17-Oct-18
3060,Sholapur,Solapur,Wheat,Sharbati,FAQ,2400,2890,2500,16-Oct-18
3061,Sholapur,Solapur,Wheat,Sharbati,FAQ,2355,2870,2495,15-Oct-18
3062,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2875,2490,13-Oct-18
3063,Sholapur,Solapur,Wheat,Sharbati,FAQ,2325,2840,2465,12-Oct-18
3064,Sholapur,Solapur,Wheat,Sharbati,FAQ,2320,2845,2460,11-Oct-18
3065,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2865,2455,10-Oct-18
3066,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2870,2460,09-Oct-18
3067,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2875,2465,06-Oct-18
3068,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2880,2470,05-Oct-18
3069,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,5815,3470,04-Oct-18
3070,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2895,2460,03-Oct-18
3071,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2900,2455,01-Oct-18
3072,Sholapur,Solapur,Wheat,Sharbati,FAQ,1811,2895,2450,29-Sep-18
3073,Sholapur,Solapur,Wheat,Sharbati,FAQ,1999,2890,2120,27-Sep-18
3074,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2900,2460,26-Sep-18
3075,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2905,2455,25-Sep-18
3076,Sholapur,Solapur,Wheat,Sharbati,FAQ,2200,2900,2450,24-Sep-18
3077,Sholapur,Solapur,Wheat,Sharbati,FAQ,2295,2900,2425,22-Sep-18
3078,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2900,2430,21-Sep-18
3079,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2905,2440,19-Sep-18
3080,Sholapur,Solapur,Wheat,Sharbati,FAQ,2295,2900,2445,18-Sep-18
3081,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2895,2440,17-Sep-18
3082,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2890,2440,15-Sep-18
3083,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2885,2435,14-Sep-18
3084,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2890,2430,12-Sep-18
3085,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2875,2425,11-Sep-18
3086,Sholapur,Solapur,Wheat,Sharbati,FAQ,2260,2855,2405,10-Sep-18
3087,Sholapur,Solapur,Wheat,Sharbati,FAQ,2255,2850,2400,08-Sep-18
3088,Sholapur,Solapur,Wheat,Sharbati,FAQ,2255,2855,2405,07-Sep-18
3089,Sholapur,Solapur,Wheat,Sharbati,FAQ,2250,2845,2410,06-Sep-18
3090,Sholapur,Solapur,Wheat,Sharbati,FAQ,1800,2840,2435,05-Sep-18
3091,Sholapur,Solapur,Wheat,Sharbati,FAQ,2260,2830,2430,04-Sep-18
3092,Sholapur,Solapur,Wheat,Sharbati,FAQ,2000,2835,2440,03-Sep-18
3093,Sholapur,Solapur,Wheat,Sharbati,FAQ,2265,2830,2440,01-Sep-18
3094,Sholapur,Solapur,Wheat,Sharbati,FAQ,2275,2840,2450,31-Aug-18
3095,Sholapur,Solapur,Wheat,Sharbati,FAQ,2280,2830,2445,30-Aug-18
3096,Sholapur,Solapur,Wheat,Sharbati,FAQ,2285,2835,2450,29-Aug-18
3097,Sholapur,Solapur,Wheat,Sharbati,FAQ,1825,2850,2455,28-Aug-18
3098,Sholapur,Solapur,Wheat,Sharbati,FAQ,2295,2840,2450,27-Aug-18
3099,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2850,2455,25-Aug-18
3100,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2840,2450,24-Aug-18
3101,Sholapur,Solapur,Wheat,Sharbati,FAQ,2145,2845,2470,23-Aug-18
3102,Sholapur,Solapur,Wheat,Sharbati,FAQ,2330,2840,2475,21-Aug-18
3103,Sholapur,Solapur,Wheat,Sharbati,FAQ,2176,2850,2485,20-Aug-18
3104,Sholapur,Solapur,Wheat,Sharbati,FAQ,2175,2175,2175,18-Aug-18
3105,Sholapur,Solapur,Wheat,Sharbati,FAQ,2325,2850,2500,17-Aug-18
3106,Sholapur,Solapur,Wheat,Sharbati,FAQ,2330,2855,2505,16-Aug-18
3107,Sholapur,Solapur,Wheat,Sharbati,FAQ,2325,2850,2500,14-Aug-18
3108,Sholapur,Solapur,Wheat,Sharbati,FAQ,2370,2890,2525,13-Aug-18
3109,Sholapur,Solapur,Wheat,Sharbati,FAQ,2360,2895,2520,11-Aug-18
3110,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2890,2515,10-Aug-18
3111,Sholapur,Solapur,Wheat,Sharbati,FAQ,2380,2875,2500,09-Aug-18
3112,Sholapur,Solapur,Wheat,Sharbati,FAQ,2385,2880,2520,08-Aug-18
3113,Sholapur,Solapur,Wheat,Sharbati,FAQ,2071,2875,2515,07-Aug-18
3114,Sholapur,Solapur,Wheat,Sharbati,FAQ,2375,2860,2510,06-Aug-18
3115,Sholapur,Solapur,Wheat,Sharbati,FAQ,2000,2850,2500,04-Aug-18
3116,Sholapur,Solapur,Wheat,Sharbati,FAQ,2000,2855,2505,03-Aug-18
3117,Sholapur,Solapur,Wheat,Sharbati,FAQ,2370,2845,2500,02-Aug-18
3118,Sholapur,Solapur,Wheat,Sharbati,FAQ,2355,2850,2505,01-Aug-18
3119,Sholapur,Solapur,Wheat,Sharbati,FAQ,2118,2830,2500,31-Jul-18
3120,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2700,2440,28-Jul-18
3121,Sholapur,Solapur,Wheat,Sharbati,FAQ,2350,2800,2450,27-Jul-18
3122,Sholapur,Solapur,Wheat,Sharbati,FAQ,2340,2775,2430,26-Jul-18
3123,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2785,2435,24-Jul-18
3124,Sholapur,Solapur,Wheat,Sharbati,FAQ,2305,2790,2440,23-Jul-18
3125,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2800,2445,21-Jul-18
3126,Sholapur,Solapur,Wheat,Sharbati,FAQ,2310,2805,2450,20-Jul-18
3127,Sholapur,Solapur,Wheat,Sharbati,FAQ,1800,2795,2420,19-Jul-18
3128,Sholapur,Solapur,Wheat,Sharbati,FAQ,2320,2800,2425,18-Jul-18
3129,Sholapur,Solapur,Wheat,Sharbati,FAQ,2300,2765,2420,17-Jul-18
3130,Sholapur,Solapur,Wheat,Sharbati,FAQ,2275,2760,2415,16-Jul-18
3131,Sholapur,Solapur,Wheat,Sharbati,FAQ,2018,2745,2018,14-Jul-18
3132,Sholapur,Solapur,Wheat,Sharbati,FAQ,2220,2740,2410,13-Jul-18
3133,Sholapur,Solapur,Wheat,Sharbati,FAQ,2225,2750,2420,12-Jul-18
3134,Sholapur,Solapur,Wheat,Sharbati,FAQ,1981,2730,2400,11-Jul-18
3135,Sholapur,Solapur,Wheat,Sharbati,FAQ,2205,2735,2405,10-Jul-18
3136,Sholapur,Solapur,Wheat,Sharbati,FAQ,2200,2740,2410,09-Jul-18
3137,Sholapur,Solapur,Wheat,Sharbati,FAQ,2190,2710,2490,07-Jul-18
3138,Sholapur,Solapur,Wheat,Sharbati,FAQ,2200,2785,2405,06-Jul-18
3139,Sholapur,Solapur,Wheat,Sharbati,FAQ,2190,2710,2410,05-Jul-18
3140,Sholapur,Solapur,Wheat,Sharbati,FAQ,2200,2700,2410,04-Jul-18
3141,Sholapur,Solapur,Wheat,Sharbati,FAQ,2130,2675,2385,02-Jul-18
3142,Sholapur,Solapur,Wheat,Sharbati,FAQ,2120,2685,2390,30-Jun-18
3143,Sholapur,Solapur,Wheat,Sharbati,FAQ,2115,2680,2385,29-Jun-18
3144,Sholapur,Solapur,Wheat,Sharbati,FAQ,2120,2685,2390,28-Jun-18
3145,Sholapur,Solapur,Wheat,Sharbati,FAQ,2125,2600,2400,27-Jun-18
3146,Sholapur,Solapur,Wheat,Sharbati,FAQ,2130,2700,2405,26-Jun-18
3147,Sholapur,Solapur,Wheat,Sharbati,FAQ,2125,2700,2400,25-Jun-18
3148,Sholapur,Solapur,Wheat,Sharbati,FAQ,2115,2695,2400,23-Jun-18
3149,Sholapur,Solapur,Wheat,Sharbati,FAQ,2130,2700,2400,22-Jun-18
3150,Sholapur,Solapur,Wheat,Sharbati,FAQ,2125,2695,2400,21-Jun-18
3151,Sholapur,Solapur,Wheat,Sharbati,FAQ,2120,2690,2395,20-Jun-18
3152,Sholapur,Solapur,Wheat,Sharbati,FAQ,2125,2685,2390,19-Jun-18
3153,Sholapur,Solapur,Wheat,Sharbati,FAQ,2110,2660,2365,18-Jun-18
3154,Sholapur,Solapur,Wheat,Sharbati,FAQ,2120,2675,2380,15-Jun-18
3155,Sholapur,Solapur,Wheat,Sharbati,FAQ,2125,2685,2390,14-Jun-18
3156,Sholapur,Solapur,Wheat,Sharbati,FAQ,2180,2600,2385,13-Jun-18
3157,Sholapur,Solapur,Wheat,Sharbati,FAQ,2115,2650,2380,12-Jun-18
3158,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2640,2375,11-Jun-18
3159,Sholapur,Solapur,Wheat,Sharbati,FAQ,2110,2650,2370,09-Jun-18
3160,Sholapur,Solapur,Wheat,Sharbati,FAQ,2115,2655,2375,08-Jun-18
3161,Sholapur,Solapur,Wheat,Sharbati,FAQ,2110,2660,2380,07-Jun-18
3162,Sholapur,Solapur,Wheat,Sharbati,FAQ,1900,2650,2375,06-Jun-18
3163,Sholapur,Solapur,Wheat,Sharbati,FAQ,1995,2645,2370,05-Jun-18
3164,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2650,2375,04-Jun-18
3165,Sholapur,Solapur,Wheat,Sharbati,FAQ,2110,2620,2370,02-Jun-18
3166,Sholapur,Solapur,Wheat,Sharbati,FAQ,2115,2625,2375,01-Jun-18
3167,Sholapur,Solapur,Wheat,Sharbati,FAQ,2110,2630,2370,31-May-18
3168,Sholapur,Solapur,Wheat,Sharbati,FAQ,1900,2630,2375,30-May-18
3169,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2630,2380,29-May-18
3170,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2625,2375,28-May-18
3171,Sholapur,Solapur,Wheat,Sharbati,FAQ,1801,2580,2360,26-May-18
3172,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2585,2365,25-May-18
3173,Sholapur,Solapur,Wheat,Sharbati,FAQ,1875,2590,2370,24-May-18
3174,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2595,2365,23-May-18
3175,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2600,2370,22-May-18
3176,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2605,2375,21-May-18
3177,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2575,2355,19-May-18
3178,Sholapur,Solapur,Wheat,Sharbati,FAQ,1840,2580,2360,18-May-18
3179,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2585,2365,17-May-18
3180,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2590,2370,16-May-18
3181,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2600,2375,15-May-18
3182,Sholapur,Solapur,Wheat,Sharbati,FAQ,2100,2610,2385,14-May-18
3183,Sholapur,Solapur,Wheat,Sharbati,FAQ,2105,2620,2390,12-May-18
