Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
8587,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1550,1550,20-Oct-14
8588,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2291,1975,18-Oct-14
8589,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1605,2051,1700,17-Oct-14
8590,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,2300,1901,13-Oct-14
8591,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1925,2001,1925,8-Oct-14
8592,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2125,2075,7-Oct-14
8593,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2256,2256,2256,1-Oct-14
8594,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1671,2400,2100,30-Sep-14
8595,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1695,2401,1801,29-Sep-14
8596,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1650,2200,1950,26-Sep-14
8597,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2111,1901,24-Sep-14
8598,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1915,2374,1915,23-Sep-14
8599,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2200,5800,3900,22-Sep-14
8600,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2141,1921,20-Sep-14
8601,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1725,2150,2000,19-Sep-14
8602,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1530,2500,2251,18-Sep-14
8603,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1956,1700,17-Sep-14
8604,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2700,1852,13-Sep-14
8605,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1611,2400,1702,12-Sep-14
8606,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1587,2750,2190,11-Sep-14
8607,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2401,2226,10-Sep-14
8608,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2300,2300,2300,9-Sep-14
8609,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1825,2455,2230,6-Sep-14
8610,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,2400,2300,5-Sep-14
8611,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1651,2180,1900,4-Sep-14
8612,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1682,2125,1800,2-Sep-14
8613,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1565,2600,2151,1-Sep-14
8614,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1611,2411,2300,28-Aug-14
8615,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2452,2200,27-Aug-14
8616,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1601,3099,2191,26-Aug-14
8617,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1520,2500,2415,21-Aug-14
8618,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2356,2368,2356,19-Aug-14
8619,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2323,2452,2335,18-Aug-14
8620,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2486,1801,13-Aug-14
8621,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2305,2305,2305,11-Aug-14
8622,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1525,1525,9-Aug-14
8623,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1966,2786,2400,8-Aug-14
8624,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1595,2531,2380,7-Aug-14
8625,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,2620,2376,4-Aug-14
8626,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1540,2361,2001,2-Aug-14
8627,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1531,1701,1621,1-Aug-14
8628,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1800,1800,1800,30-Jul-14
8629,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1520,2430,2290,28-Jul-14
8630,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1586,2600,2501,26-Jul-14
8631,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1580,2300,2058,24-Jul-14
8632,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2431,2302,23-Jul-14
8633,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2300,2500,2318,21-Jul-14
8634,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2321,3060,2389,19-Jul-14
8635,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,2358,2300,17-Jul-14
8636,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2005,2400,2200,16-Jul-14
8637,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1674,2222,2200,10-Jul-14
8638,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1675,1600,8-Jul-14
8639,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2021,2751,2601,4-Jul-14
8640,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2251,1900,2-Jul-14
8641,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1825,1701,30-Jun-14
8642,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,2101,1750,28-Jun-14
8643,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2225,2225,2225,27-Jun-14
8644,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,2300,2140,26-Jun-14
8645,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2021,2155,2155,25-Jun-14
8646,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1553,2151,2000,24-Jun-14
8647,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1752,2500,2386,23-Jun-14
8648,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2100,2100,2100,20-Jun-14
8649,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2525,2981,2525,19-Jun-14
8650,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2050,2450,2051,14-Jun-14
8651,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1675,2276,1952,12-Jun-14
8652,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2335,2335,2335,11-Jun-14
8653,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1780,1925,1780,10-Jun-14
8654,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1576,2250,2000,9-Jun-14
8655,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1759,2381,2151,6-Jun-14
8656,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,1950,1551,3-Jun-14
8657,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1751,2342,2200,2-Jun-14
8658,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2002,2755,2251,29-May-14
8659,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,1850,1600,28-May-14
8660,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2001,2667,2266,23-May-14
8661,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1735,2200,2175,22-May-14
8662,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,2000,1675,21-May-14
8663,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,1700,1700,20-May-14
8664,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2251,2251,2251,19-May-14
8665,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2100,2400,2100,17-May-14
8666,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2200,1700,13-May-14
8667,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1941,2265,1941,7-May-14
8668,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1901,2600,2295,5-May-14
8669,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,2400,1801,3-May-14
8670,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1910,2390,2355,2-May-14
8671,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2401,2100,30-Apr-14
8672,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1675,1900,1675,29-Apr-14
8673,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2050,2380,2100,28-Apr-14
8674,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1540,2351,2000,24-Apr-14
8675,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,2351,2051,23-Apr-14
8676,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1652,1715,1652,21-Apr-14
8677,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1812,2310,2075,19-Apr-14
8678,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2050,2200,2100,18-Apr-14
8679,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2500,2050,15-Apr-14
8680,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1661,2401,1750,12-Apr-14
8681,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1675,1921,1725,11-Apr-14
8682,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1786,2501,1851,10-Apr-14
8683,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1713,2260,1900,9-Apr-14
8684,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2525,1990,8-Apr-14
8685,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1875,1900,1875,7-Apr-14
8686,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1850,1900,1850,3-Apr-14
8687,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,1911,1801,2-Apr-14
8688,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1561,2100,1676,1-Apr-14
8689,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2100,1901,29-Mar-14
8690,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1750,2350,1900,28-Mar-14
8691,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1951,1650,3-Mar-14
8692,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1750,1750,1750,1-Mar-14
8693,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1574,1815,1735,28-Feb-14
8694,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1611,1611,1611,26-Feb-14
8695,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1556,1765,1700,25-Feb-14
8696,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1581,1925,1710,24-Feb-14
8697,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1614,1851,1701,22-Feb-14
8698,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,1811,1603,21-Feb-14
8699,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1599,2001,1750,20-Feb-14
8700,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,2000,2000,2000,18-Feb-14
8701,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,2000,1691,17-Feb-14
8702,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1775,2051,1814,15-Feb-14
8703,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1641,1960,1750,14-Feb-14
8704,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1991,1800,13-Feb-14
8705,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2106,1925,12-Feb-14
8706,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,1800,1700,11-Feb-14
8707,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1821,2000,1821,10-Feb-14
8708,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1801,2100,1811,7-Feb-14
8709,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1800,1875,1850,6-Feb-14
8710,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1645,1890,1775,5-Feb-14
8711,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1675,2051,1779,4-Feb-14
8712,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1675,2011,1785,3-Feb-14
8713,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1702,1811,1726,1-Feb-14
8714,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1725,2100,1811,31-Jan-14
8715,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1740,2081,1860,29-Jan-14
8716,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1750,2250,1806,28-Jan-14
8717,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,2089,1916,27-Jan-14
8718,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1680,1970,1780,25-Jan-14
8719,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1772,2350,2000,24-Jan-14
8720,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1620,2181,1825,23-Jan-14
8721,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1620,2181,1825,22-Jan-14
8722,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1717,2076,1975,20-Jan-14
8723,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1750,2231,1885,18-Jan-14
8724,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1652,2000,1882,17-Jan-14
8725,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1615,1853,1775,16-Jan-14
8726,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1580,1890,1800,15-Jan-14
8727,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1851,1780,11-Jan-14
8728,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1635,2040,1800,10-Jan-14
8729,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1621,1915,1775,9-Jan-14
8730,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1576,2181,1952,8-Jan-14
8731,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,2125,1800,7-Jan-14
8732,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1655,2105,1702,4-Jan-14
8733,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1701,1900,1711,3-Jan-14
8734,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1581,1855,1721,2-Jan-14
8735,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1605,2101,1962,31-Dec-13
8736,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1635,2025,1750,30-Dec-13
8737,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1680,1680,1680,28-Dec-13
8738,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1605,1855,1700,27-Dec-13
8739,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1565,1821,1652,26-Dec-13
8740,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1562,2001,1691,25-Dec-13
8741,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1540,1950,1668,24-Dec-13
8742,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,2100,2015,23-Dec-13
8743,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1750,1650,21-Dec-13
8744,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1651,1900,1750,20-Dec-13
8745,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1585,2051,1671,19-Dec-13
8746,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1631,1901,1745,17-Dec-13
8747,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1555,1915,1652,16-Dec-13
8748,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1520,1876,1611,14-Dec-13
8749,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1585,2000,1712,13-Dec-13
8750,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1611,1850,1675,12-Dec-13
8751,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1556,1875,1692,11-Dec-13
8752,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1555,2180,1711,10-Dec-13
8753,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1646,1810,1651,7-Dec-13
8754,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1611,1955,1671,6-Dec-13
8755,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1555,1781,1690,5-Dec-13
8756,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1570,1761,1587,4-Dec-13
8757,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2125,1911,3-Dec-13
8758,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1776,1700,2-Dec-13
8759,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1651,1830,1685,30-Nov-13
8760,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1626,1785,1676,29-Nov-13
8761,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1650,1900,1800,28-Nov-13
8762,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1532,1901,1855,27-Nov-13
8763,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1700,1901,1817,26-Nov-13
8764,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1580,1980,1802,25-Nov-13
8765,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1926,1840,23-Nov-13
8766,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,2041,1685,22-Nov-13
8767,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1570,1755,1655,21-Nov-13
8768,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1545,2030,1800,20-Nov-13
8769,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1750,1562,19-Nov-13
8770,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1701,1681,18-Nov-13
8771,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1535,1666,1600,16-Nov-13
8772,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1635,2053,1892,15-Nov-13
8773,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1687,2146,1941,13-Nov-13
8774,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1621,2100,1861,12-Nov-13
8775,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1676,2061,1800,11-Nov-13
8776,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1604,2015,1703,9-Nov-13
8777,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1541,2000,1785,8-Nov-13
8778,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1555,1952,1801,7-Nov-13
8779,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1840,1600,6-Nov-13
8780,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1611,1661,1661,1-Nov-13
8781,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1531,1660,1631,31-Oct-13
8782,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1526,1700,1526,30-Oct-13
8783,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1530,1776,1570,29-Oct-13
8784,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1800,1701,28-Oct-13
8785,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1523,2001,1621,26-Oct-13
8786,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1800,1651,23-Oct-13
8787,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1651,2100,2000,22-Oct-13
8788,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2200,1950,21-Oct-13
8789,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1811,1811,1811,19-Oct-13
8790,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,1621,1611,18-Oct-13
8791,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1680,1800,1700,15-Oct-13
8792,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,2100,2000,14-Oct-13
8793,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1700,1600,12-Oct-13
8794,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1750,1600,11-Oct-13
8795,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1562,1800,1700,10-Oct-13
8796,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1526,1811,1526,9-Oct-13
8797,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1811,1700,8-Oct-13
8798,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1665,1665,1665,7-Oct-13
8799,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1800,1700,5-Oct-13
8800,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1711,1650,4-Oct-13
8801,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,3-Oct-13
8802,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,1-Oct-13
8803,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1572,1572,1572,30-Sep-13
8804,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1750,1700,28-Sep-13
8805,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1571,1951,1571,27-Sep-13
8806,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1650,1600,26-Sep-13
8807,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,1885,1702,20-Sep-13
8808,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1650,1650,1650,19-Sep-13
8809,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1536,1835,1611,17-Sep-13
8810,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1750,1675,16-Sep-13
8811,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1700,1600,14-Sep-13
8812,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1526,1711,1600,13-Sep-13
8813,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1575,1575,12-Sep-13
8814,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1526,1532,1526,11-Sep-13
8815,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1600,1575,10-Sep-13
8816,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1600,1575,7-Sep-13
8817,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1600,1575,6-Sep-13
8818,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1630,1580,4-Sep-13
8819,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1650,1600,31-Aug-13
8820,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1650,1600,30-Aug-13
8821,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1650,1600,29-Aug-13
8822,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,27-Aug-13
8823,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,26-Aug-13
8824,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1658,1658,1658,24-Aug-13
8825,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1550,1525,23-Aug-13
8826,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1525,1525,22-Aug-13
8827,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1650,1600,21-Aug-13
8828,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,1660,1600,20-Aug-13
8829,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,1660,1600,19-Aug-13
8830,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1660,1660,1660,17-Aug-13
8831,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1551,1725,1681,16-Aug-13
8832,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,14-Aug-13
8833,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,13-Aug-13
8834,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1700,1650,12-Aug-13
8835,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1705,1705,1705,8-Aug-13
8836,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1570,1600,1575,7-Aug-13
8837,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1576,1576,1576,6-Aug-13
8838,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1725,1625,5-Aug-13
8839,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1700,1600,3-Aug-13
8840,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1700,1600,2-Aug-13
8841,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1700,1600,1-Aug-13
8842,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1751,1550,31-Jul-13
8843,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1781,1550,30-Jul-13
8844,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1540,1765,1617,29-Jul-13
8845,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1540,1765,1617,27-Jul-13
8846,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1575,1600,1575,26-Jul-13
8847,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1542,1665,1600,25-Jul-13
8848,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1530,1751,1650,24-Jul-13
8849,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1750,1700,23-Jul-13
8850,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,1750,1700,22-Jul-13
8851,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1780,1780,1780,20-Jul-13
8852,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1525,1525,1525,18-Jul-13
8853,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1530,1751,1600,17-Jul-13
8854,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1500,1625,1600,13-Jul-13
8855,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1625,1600,12-Jul-13
8856,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1625,1600,11-Jul-13
8857,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,1650,1610,10-Jul-13
8858,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1560,1650,1610,9-Jul-13
8859,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1610,1600,8-Jul-13
8860,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1550,1600,1600,6-Jul-13
8861,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1600,2144,2144,5-Jul-13
8862,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1720,1810,1760,4-Jul-13
8863,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1715,1800,1750,3-Jul-13
8864,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1725,1820,1750,2-Jul-13
8865,Sholapur,Solapur,Jowar(Sorghum),Other,FAQ,1725,1825,1760,1-Jul-13
